Matt Barnes,TOT,36,74,1777,10.3,.514,.556,.188,4.6,19.7,12.3,15.7,1.3,1.3,17.3,15.6,0.3,1.7,2.0,.053,-1.2,0.6,-0.6,0.6
Will Barton,DEN,26,60,1705,15.5,.547,.353,.285,3.8,12.9,8.4,17.7,1.4,1.3,11.5,21.1,2.5,0.8,3.3,.093,1.3,-1.0,0.3,1.0
Brandon Bass,LAC,31,52,577,19.7,.650,.016,.473,8.6,16.2,12.5,5.7,1.2,1.6,11.4,19.7,1.6,0.6,2.2,.186,0.1,-0.8,-0.7,0.2
Nicolas Batum,CHO,28,77,2617,15.8,.529,.415,.291,1.9,18.4,10.1,27.7,1.6,1.0,15.0,22.3,1.7,2.8,4.6,.084,0.7,0.6,1.2,2.1
Jerryd Bayless,PHI,28,3,71,8.7,.453,.156,.313,4.6,14.0,9.3,29.4,0.0,0.0,19.8,27.7,-0.1,0.0,-0.1,-0.067,-5.2,-2.9,-8.2,-0.1
Aron Baynes,DET,30,75,1163,13.1,.570,.000,.337,10.0,21.6,15.6,3.9,0.7,2.8,13.5,14.1,1.4,1.5,3.0,.123,-2.9,1.1,-1.8,0.1
Kent Bazemore,ATL,27,73,1963,11.5,.504,.369,.233,2.6,10.3,6.5,14.2,2.3,2.3,13.6,20.5,-0.6,2.8,2.1,.052,-2.0,1.2,-0.8,0.6
Bradley Beal,WAS,23,77,2684,20.1,.604,.418,.259,2.2,7.8,5.0,16.2,1.5,0.7,9.6,26.5,6.9,1.6,8.5,.152,4.5,-2.3,2.2,2.8
Malik Beasley,DEN,20,22,165,13.7,.536,.384,.137,3.4,8.0,5.7,10.2,2.1,0.0,9.4,22.0,0.1,0.1,0.2,.057,-0.5,-3.5,-3.9,-0.1
Michael Beasley,MIL,28,56,935,17.8,.584,.106,.259,5.0,18.9,12.0,9.9,1.5,2.5,12.7,25.3,0.8,1.0,1.8,.092,-1.7,-1.1,-2.9,-0.2
Marco Belinelli,CHO,30,74,1778,13.3,.566,.460,.273,0.9,10.2,5.5,13.1,1.2,0.4,9.2,19.2,2.0,1.2,3.2,.087,0.1,-2.0,-1.9,0.1
DeAndre' Bembry,ATL,22,38,371,8.8,.481,.184,.163,4.2,13.1,8.7,11.5,1.1,1.2,13.2,14.2,-0.1,0.4,0.3,.038,-4.4,0.1,-4.3,-0.2
Dragan Bender,PHO,19,43,574,5.3,.440,.627,.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,-0.7,0.3,-0.3,-0.029,-4.0,-0.3,-4.3,-0.3
Anthony Bennett,BRK,23,23,264,14.7,.533,.522,.391,10.2,21.0,15.6,7.1,0.9,0.9,10.0,19.4,0.3,0.2,0.5,.090,-0.8,-2.2,-3.0,-0.1
Ben Bentil,DAL,21,3,10,-17.6,.000,.333,.000,0.0,24.4,11.6,0.0,0.0,0.0,25.0,18.9,-0.1,0.0,-0.1,-0.473,-22.4,-4.5,-26.9,-0.1
Davis Bertans,SAS,24,67,808,12.9,.609,.739,.145,3.2,10.4,6.9,8.3,1.3,2.8,11.4,15.7,1.1,1.2,2.3,.135,1.2,0.6,1.8,0.8
Patrick Beverley,HOU,28,67,2058,13.0,.546,.530,.175,5.0,15.8,10.4,18.8,2.3,1.0,14.6,14.1,2.9,2.4,5.3,.123,0.8,1.5,2.3,2.3
Bismack Biyombo,ORL,24,81,1793,12.2,.546,.000,.690,9.3,25.6,17.2,6.0,0.7,4.1,17.7,13.2,0.8,2.1,2.9,.077,-4.2,2.0,-2.2,-0.1
Nemanja Bjelica,MIN,28,65,1190,11.0,.526,.497,.171,5.5,18.6,12.0,9.6,1.7,1.4,13.4,16.4,0.6,0.9,1.5,.059,-0.7,-0.4,-1.1,0.3
Tarik Black,LAL,25,67,1091,15.0,.560,.007,.371,13.9,20.7,17.2,5.3,1.3,3.3,14.5,15.7,1.5,0.8,2.4,.105,-1.8,0.2,-1.6,0.1
Eric Bledsoe,PHO,27,66,2176,20.5,.563,.300,.443,2.5,13.8,8.0,31.1,2.0,1.2,15.3,28.1,4.0,1.4,5.3,.118,3.7,-0.4,3.3,2.9
Bojan Bogdanovic,TOT,27,81,2083,13.5,.585,.464,.288,1.9,12.3,7.2,8.7,0.8,0.3,12.1,22.4,2.0,0.9,2.9,.067,-0.1,-2.8,-2.9,-0.5
Andrew Bogut,TOT,32,27,583,9.3,.460,.012,.136,10.6,33.9,21.7,12.3,1.2,3.9,33.4,10.4,-0.3,1.0,0.7,.055,-5.6,5.3,-0.3,0.3
Joel Bolomboy,UTA,23,12,53,19.7,.590,.250,.375,9.0,27.6,18.5,6.3,1.0,3.1,9.7,18.2,0.1,0.1,0.2,.171,-1.3,0.5,-0.8,0.0
Devin Booker,PHO,20,78,2730,14.6,.531,.283,.308,1.8,8.3,5.0,16.3,1.3,0.6,12.9,28.6,1.3,0.6,2.0,.035,0.4,-2.7,-2.3,-0.2
Trevor Booker,BRK,29,71,1754,15.7,.554,.132,.186,8.7,25.5,17.2,12.9,2.0,1.2,16.6,18.7,1.0,2.2,3.1,.086,-1.6,1.7,0.1,0.9
Avery Bradley,BOS,26,55,1835,14.4,.548,.357,.120,4.0,16.2,10.1,11.0,1.8,0.5,9.7,21.9,1.1,2.0,3.1,.081,-0.2,-0.4,-0.5,0.7
Corey Brewer,TOT,30,82,1281,9.1,.491,.339,.195,2.7,11.6,7.1,10.7,2.3,1.3,12.7,14.3,0.0,1.2,1.2,.045,-2.9,0.2,-2.7,-0.2
Malcolm Brogdon,MIL,24,75,1982,14.9,.555,.304,.198,2.8,9.6,6.3,24.3,2.2,0.5,14.1,18.5,2.6,1.5,4.1,.100,0.6,-1.1,-0.5,0.8
Aaron Brooks,IND,32,65,894,9.5,.507,.427,.133,2.3,6.3,4.3,20.7,1.4,0.9,17.2,19.2,-0.2,0.5,0.3,.016,-2.1,-2.5,-4.6,-0.6
Anthony Brown,TOT,24,11,159,7.2,.430,.540,.000,5.3,16.9,11.0,7.6,1.5,0.5,10.7,15.6,-0.2,0.2,0.0,.001,-3.8,-0.2,-4.0,-0.1
Bobby Brown,HOU,32,25,123,10.8,.509,.583,.033,0.0,5.3,2.7,17.6,0.4,0.0,7.6,22.7,0.1,0.0,0.1,.040,-1.5,-6.1,-7.6,-0.2
Jaylen Brown,BOS,20,78,1341,10.3,.539,.319,.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,.053,-3.1,-0.9,-4.0,-0.7
Nicolas Brussino,DAL,23,54,521,10.7,.498,.674,.156,5.5,16.2,10.6,13.9,1.7,1.4,14.7,16.0,0.0,0.6,0.6,.055,-1.7,0.7,-1.0,0.1
Reggie Bullock,DET,25,31,467,11.7,.538,.570,.055,2.9,12.4,7.5,8.8,1.9,0.5,7.1,13.4,0.4,0.5,1.0,.101,-0.4,0.5,0.1,0.2
Trey Burke,WAS,24,57,703,10.8,.532,.275,.114,1.1,6.4,3.8,20.7,0.8,0.6,15.2,19.6,0.3,0.3,0.5,.036,-2.3,-3.4,-5.7,-0.7
Alec Burks,UTA,25,42,653,11.6,.501,.306,.315,3.1,17.7,10.6,7.5,1.4,0.6,11.0,22.7,-0.1,0.9,0.8,.056,-3.3,-0.9,-4.2,-0.4
Jimmy Butler,CHI,27,76,2809,25.1,.586,.198,.540,4.9,13.2,9.0,24.8,2.6,0.9,9.3,26.5,10.1,3.8,13.8,.236,5.8,1.1,6.9,6.3
Bruno Caboclo,TOR,21,9,40,14.6,.438,.375,.000,14.2,14.1,14.1,15.1,2.5,2.2,11.1,20.1,0.0,0.1,0.1,.083,0.1,0.7,0.8,0.0
Jose Calderon,TOT,35,41,539,8.9,.506,.478,.090,3.0,12.2,7.5,23.3,1.0,0.2,22.7,14.4,0.0,0.3,0.3,.023,-2.9,-1.8,-4.7,-0.4
Kentavious Caldwell-Pope,DET,23,76,2529,12.8,.519,.471,.199,2.3,8.7,5.3,11.2,1.8,0.4,7.9,19.2,2.0,2.5,4.5,.086,0.9,0.0,0.9,1.8
Isaiah Canaan,CHI,25,39,592,8.1,.483,.543,.191,1.1,8.1,4.6,9.0,1.9,0.1,10.1,15.4,0.0,0.6,0.5,.042,-2.3,-1.1,-3.4,-0.2
Clint Capela,HOU,22,65,1551,21.4,.638,.000,.314,12.5,24.5,18.5,6.7,1.1,4.1,12.0,19.9,3.8,2.1,5.9,.184,0.0,0.9,0.9,1.1
DeMarre Carroll,TOR,30,72,1882,11.9,.530,.582,.213,3.8,12.7,8.3,5.7,2.2,1.2,8.2,15.6,1.7,2.1,3.8,.097,0.7,0.4,1.0,1.4
Vince Carter,MEM,40,73,1799,11.7,.542,.604,.235,2.2,12.5,7.2,11.5,1.7,1.9,8.5,14.9,1.9,2.1,4.0,.106,0.1,0.9,1.0,1.4
Michael Carter-Williams,CHI,25,45,846,9.9,.437,.209,.252,3.0,16.6,9.8,20.0,2.3,2.2,16.3,20.9,-1.0,1.3,0.2,.013,-4.1,1.7,-2.4,-0.1
Omri Casspi,TOT,28,36,643,10.0,.526,.262,.177,4.9,15.2,10.1,8.6,1.8,0.4,14.1,14.4,0.1,0.4,0.5,.038,-2.4,-0.6,-3.0,-0.2
Willie Cauley-Stein,SAC,23,75,1421,16.3,.558,.004,.314,7.0,20.4,13.8,9.4,1.9,2.8,11.2,19.7,1.4,1.5,2.9,.100,-2.0,0.8,-1.2,0.3
Tyson Chandler,PHO,34,47,1298,16.6,.703,.000,.544,12.5,33.2,22.6,3.3,1.2,1.5,18.7,11.2,2.7,1.3,4.1,.151,-0.7,0.3,-0.3,0.5
Wilson Chandler,DEN,29,71,2197,14.9,.545,.347,.207,5.2,17.8,11.6,9.8,1.1,1.1,10.0,22.0,2.4,1.1,3.5,.077,0.5,-1.4,-0.9,0.6
Marquese Chriss,PHO,19,82,1743,12.3,.529,.354,.286,5.8,16.1,10.8,5.2,1.8,3.2,13.2,19.7,0.3,1.5,1.8,.050,-1.6,0.0,-1.6,0.2
Rakeem Christmas,IND,25,29,219,10.4,.529,.000,.674,13.5,15.2,14.4,2.5,0.7,2.4,12.5,13.1,0.3,0.2,0.5,.099,-3.0,-1.2,-4.2,-0.1
Semaj Christon,OKC,24,64,973,5.7,.387,.283,.139,2.2,7.8,4.9,18.1,1.4,0.6,15.4,12.2,-0.7,0.8,0.1,.006,-5.1,-1.2,-6.3,-1.1
Ian Clark,GSW,25,77,1137,13.1,.575,.376,.134,2.3,9.0,5.8,11.2,1.7,0.6,10.7,19.5,1.0,1.3,2.3,.099,-0.6,-1.4,-2.0,0.0
Jordan Clarkson,LAL,24,82,2397,13.2,.526,.332,.157,2.2,9.3,5.6,14.4,1.8,0.3,12.5,23.3,0.5,0.7,1.2,.024,-0.5,-2.3,-2.7,-0.4
Norris Cole,OKC,28,13,125,5.4,.381,.250,.192,0.0,9.8,4.9,16.3,3.1,0.0,11.0,21.5,-0.2,0.2,-0.1,-0.033,-6.5,-1.7,-8.2,-0.2
Darren Collison,SAC,29,68,2063,15.3,.570,.245,.239,1.3,7.1,4.3,24.5,1.6,0.4,12.6,19.8,3.1,0.8,3.9,.091,0.8,-2.3,-1.5,0.3
Nick Collison,OKC,36,20,128,12.9,.622,.043,.348,7.8,19.1,13.4,13.2,0.8,1.2,13.1,10.1,0.3,0.1,0.4,.145,-1.8,0.0,-1.8,0.0
Mike Conley,MEM,29,69,2292,23.2,.604,.415,.365,1.5,10.8,6.0,34.5,2.1,0.8,11.8,26.3,7.5,2.5,10.0,.209,6.5,-0.8,5.7,4.5
Pat Connaughton,POR,24,39,316,11.8,.645,.458,.125,3.5,14.8,9.1,12.7,0.9,0.5,18.3,13.0,0.4,0.2,0.6,.090,-0.9,-1.6,-2.5,0.0
Quinn Cook,TOT,23,14,188,11.8,.579,.394,.076,0.6,3.6,2.0,22.8,1.1,0.0,16.0,19.6,0.1,0.1,0.2,.047,-1.7,-4.2,-5.9,-0.2
DeMarcus Cousins,TOT,26,72,2465,25.8,.562,.253,.468,7.0,29.2,18.2,25.8,2.0,3.4,13.5,36.5,3.9,3.8,7.6,.149,3.9,2.6,6.6,5.3
Robert Covington,PHI,26,67,2119,13.2,.534,.563,.238,4.8,17.9,11.3,7.5,2.9,2.6,13.9,19.2,0.0,3.2,3.1,.071,-0.7,2.0,1.4,1.8
Allen Crabbe,POR,24,79,2254,11.6,.602,.467,.192,0.9,10.2,5.6,6.1,1.2,0.7,8.1,14.9,3.1,1.0,4.2,.089,0.3,-1.3,-1.0,0.6
Jamal Crawford,LAC,36,82,2157,12.0,.525,.370,.233,0.9,5.7,3.3,15.2,1.4,0.5,12.3,22.7,0.5,1.4,1.9,.043,-1.0,-2.1,-3.0,-0.6
Jordan Crawford,NOP,28,19,442,17.6,.582,.436,.119,0.9,7.2,4.1,22.7,1.2,0.4,9.8,25.5,0.6,0.3,0.9,.102,2.6,-3.0,-0.4,0.2
Jae Crowder,BOS,26,72,2335,14.9,.613,.547,.301,2.3,17.3,9.9,10.1,1.6,0.8,8.9,17.0,4.1,2.5,6.7,.137,1.4,0.2,1.6,2.1
Dante Cunningham,NOP,29,66,1649,10.2,.586,.504,.075,3.6,14.2,8.9,3.2,1.2,1.4,7.0,10.7,1.4,1.6,3.0,.088,-1.3,0.8,-0.5,0.6
Seth Curry,DAL,26,70,2029,15.5,.601,.458,.142,1.4,9.3,5.1,16.0,2.0,0.3,11.0,19.5,2.9,1.7,4.6,.110,1.8,-0.4,1.4,1.7
Stephen Curry,GSW,28,79,2638,24.6,.624,.547,.251,2.7,11.4,7.3,31.2,2.6,0.5,13.0,30.1,8.7,3.9,12.6,.229,7.8,-0.4,7.3,6.2
Troy Daniels,MEM,25,67,1183,10.4,.531,.717,.109,2.1,7.8,4.8,6.6,0.9,0.3,8.0,21.7,0.5,0.8,1.3,.051,0.4,-3.5,-3.1,-0.3
Anthony Davis,NOP,23,75,2708,27.5,.580,.088,.424,6.7,27.9,17.2,11.1,1.7,5.1,9.1,32.6,5.9,5.1,11.0,.195,1.4,2.3,3.7,3.9
Deyonta Davis,MEM,20,36,238,10.6,.528,.000,.383,9.3,19.8,14.4,1.3,0.7,6.8,12.7,12.0,0.1,0.4,0.5,.097,-5.4,1.8,-3.7,-0.1
Ed Davis,POR,27,46,789,11.5,.563,.000,.570,13.4,20.9,17.1,4.6,0.9,2.2,17.2,12.0,1.0,0.7,1.7,.104,-2.2,0.1,-2.1,0.0
Dewayne Dedmon,SAS,27,76,1330,16.0,.645,.000,.359,11.2,30.6,21.1,4.8,1.4,3.7,16.9,12.3,2.3,3.0,5.2,.189,-1.6,3.2,1.7,1.2
Sam Dekker,HOU,22,77,1419,13.1,.549,.436,.159,7.2,14.6,10.9,7.7,1.3,1.2,8.2,14.9,1.9,1.2,3.1,.104,-0.4,-0.6,-1.0,0.3
Malcolm Delaney,ATL,27,73,1248,7.5,.456,.284,.240,0.9,9.8,5.4,23.1,1.5,0.1,18.1,18.3,-1.2,1.3,0.1,.005,-4.6,-1.3,-5.9,-1.2
Matthew Dellavedova,MIL,26,76,1986,9.4,.501,.403,.180,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,0.3,0.9,1.2,.029,-1.9,-2.8,-4.7,-1.4
Luol Deng,LAL,31,56,1486,10.1,.470,.389,.149,4.5,17.7,10.8,7.0,1.6,1.1,8.7,14.2,0.1,0.8,0.9,.029,-2.3,-0.2,-2.5,-0.2
DeMar DeRozan,TOR,27,74,2620,24.0,.552,.080,.419,3.0,13.6,8.3,20.6,1.5,0.4,9.0,34.3,6.7,2.4,9.0,.166,2.4,-1.5,0.9,1.9
Cheick Diallo,NOP,20,17,199,16.8,.510,.000,.276,12.1,26.7,19.4,3.2,1.0,2.9,7.6,20.5,0.2,0.3,0.5,.111,-4.6,-1.0,-5.6,-0.2
Boris Diaw,UTA,34,73,1283,9.0,.494,.248,.107,4.3,9.8,7.1,20.3,0.7,0.6,20.3,15.6,-0.1,1.2,1.1,.041,-2.7,-0.2,-2.9,-0.3
Gorgui Dieng,MIN,27,82,2653,14.2,.555,.065,.253,8.1,20.5,14.2,8.6,1.7,3.1,12.7,14.0,3.2,2.5,5.7,.103,-0.5,2.2,1.8,2.5
Spencer Dinwiddie,BRK,23,59,1334,12.7,.581,.334,.526,2.2,10.7,6.5,20.3,1.6,1.3,15.1,14.1,1.9,0.9,2.8,.101,-0.7,-0.2,-0.9,0.4
Toney Douglas,MEM,30,24,394,10.6,.451,.359,.248,3.7,14.3,8.9,22.2,2.4,1.2,13.9,17.4,0.0,0.5,0.5,.059,-2.2,1.0,-1.2,0.1
Goran Dragic,MIA,30,73,2459,19.8,.575,.257,.335,2.8,9.9,6.3,29.0,1.8,0.4,14.1,27.1,5.0,2.6,7.5,.147,3.4,-0.7,2.7,2.9
Andre Drummond,DET,23,81,2409,20.9,.518,.008,.390,15.1,36.2,25.2,6.0,2.6,3.1,12.5,22.4,1.4,5.3,6.7,.133,-2.1,2.9,0.9,1.8
Jared Dudley,PHO,31,64,1362,10.6,.579,.587,.188,2.4,15.9,9.0,12.5,1.5,0.9,16.3,13.8,1.1,0.7,1.8,.064,-0.1,-0.1,-0.3,0.6
Mike Dunleavy,TOT,36,53,841,10.1,.573,.609,.205,2.4,12.4,7.5,8.6,0.9,0.7,10.5,14.0,0.8,0.7,1.5,.086,-1.0,-1.2,-2.2,0.0
Kris Dunn,MIN,22,78,1333,8.1,.432,.233,.188,2.1,12.6,7.3,19.4,3.0,2.3,20.8,14.2,-1.2,1.3,0.1,.004,-3.7,1.5,-2.2,-0.1
Kevin Durant,GSW,28,62,2070,27.6,.651,.304,.374,2.2,23.6,13.6,23.1,1.5,3.8,10.4,27.8,8.0,4.0,12.0,.278,5.4,2.6,8.0,5.2
Jarell Eddie,PHO,25,5,62,9.7,.523,.842,.474,1.7,10.8,6.1,0.0,0.8,0.0,4.2,16.2,0.1,0.0,0.1,.054,-1.5,-5.9,-7.3,-0.1
Henry Ellenson,DET,20,19,146,7.5,.444,.547,.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,-0.4,0.2,-0.2,-0.071,-5.8,-2.4,-8.2,-0.2
Wayne Ellington,MIA,29,62,1500,12.6,.565,.710,.077,1.3,8.5,4.9,7.1,1.2,0.2,5.0,17.9,2.1,1.2,3.3,.105,1.8,-1.9,-0.2,0.7
Monta Ellis,IND,31,74,1998,9.9,.514,.242,.230,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,-0.7,1.7,1.1,.026,-2.5,0.2,-2.3,-0.2
Joel Embiid,PHI,22,31,786,24.1,.584,.228,.569,8.5,25.6,17.0,16.0,1.7,7.7,17.9,36.0,0.5,1.5,1.9,.117,0.0,3.2,3.1,1.0
James Ennis,MEM,26,64,1501,10.6,.581,.427,.343,5.1,14.9,9.9,6.5,1.6,1.2,13.8,13.0,1.4,1.7,3.1,.101,-1.0,1.0,0.0,0.8
Tyler Ennis,TOT,22,53,588,10.9,.521,.337,.120,1.6,6.8,4.2,21.7,2.1,0.3,17.0,19.1,0.1,0.3,0.4,.031,-2.2,-2.8,-4.9,-0.4
Tyreke Evans,TOT,27,40,788,15.5,.501,.319,.249,1.8,17.2,9.5,25.9,2.2,1.0,12.9,26.7,-0.2,0.9,0.7,.045,-0.7,-0.1,-0.9,0.2
Dante Exum,UTA,21,66,1228,8.5,.521,.410,.201,2.9,9.3,6.2,14.1,0.9,0.8,16.8,18.1,-0.1,1.3,1.2,.046,-2.0,-0.5,-2.5,-0.1
Kenneth Faried,DEN,27,61,1296,20.3,.588,.014,.454,15.8,23.6,19.7,6.3,1.6,2.4,10.6,18.3,3.3,1.2,4.5,.168,0.9,-0.1,0.8,0.9
Jordan Farmar,SAC,30,2,35,14.4,.500,.750,.000,3.3,6.5,5.0,38.6,2.9,0.0,20.0,19.4,0.0,0.0,0.0,.063,0.7,-3.7,-3.0,0.0
Derrick Favors,UTA,25,50,1186,15.8,.512,.024,.261,9.2,20.2,14.9,7.9,2.0,2.7,11.4,20.7,0.5,2.2,2.7,.109,-2.4,2.3,-0.1,0.6
Kay Felder,CLE,21,42,386,11.4,.462,.139,.310,0.9,10.5,5.9,22.7,2.3,1.5,14.3,24.2,-0.3,0.4,0.1,.008,-4.8,-1.2,-6.0,-0.4
Cristiano Felicio,CHI,24,66,1040,15.3,.603,.000,.421,12.8,19.5,16.1,5.7,1.2,1.3,11.2,12.4,2.1,1.3,3.4,.158,-0.6,0.6,0.0,0.5
Raymond Felton,LAC,32,80,1700,10.9,.496,.280,.125,2.2,11.9,7.2,16.3,1.9,1.1,13.3,16.5,0.2,1.8,1.9,.055,-1.8,0.8,-1.0,0.4
Yogi Ferrell,TOT,23,46,1197,13.1,.533,.447,.226,1.8,9.2,5.3,23.2,1.8,0.7,13.9,19.6,0.8,1.0,1.8,.072,-0.1,-0.6,-0.7,0.4
Dorian Finney-Smith,DAL,23,81,1642,7.7,.486,.574,.183,3.7,12.4,7.9,6.0,1.6,1.4,11.1,11.6,-0.1,1.5,1.4,.041,-2.8,1.3,-1.4,0.2
Bryn Forbes,SAS,23,36,285,5.9,.462,.535,.061,0.8,8.2,4.6,11.7,0.2,0.0,9.8,17.9,-0.2,0.2,0.1,.014,-3.2,-2.8,-6.0,-0.3
Evan Fournier,ORL,24,68,2234,13.9,.555,.387,.298,2.1,8.3,5.1,14.8,1.5,0.1,11.8,23.5,1.7,1.1,2.8,.059,0.8,-2.2,-1.3,0.4
Randy Foye,BRK,33,69,1284,7.3,.506,.625,.194,0.8,11.9,6.4,15.2,1.3,0.5,18.5,14.4,-0.6,0.7,0.2,.006,-3.0,-1.0,-3.9,-0.6
Tim Frazier,NOP,26,65,1525,12.4,.504,.317,.319,2.3,9.7,6.0,31.4,1.8,0.3,18.0,16.3,1.0,1.4,2.4,.075,-1.5,-0.7,-2.2,-0.1
Channing Frye,CLE,33,74,1398,15.6,.612,.644,.142,3.0,19.3,11.4,4.9,1.2,2.1,8.8,19.3,2.3,1.4,3.7,.125,0.8,-1.5,-0.6,0.5
Danilo Gallinari,DEN,28,63,2134,17.4,.622,.432,.516,2.0,14.7,8.4,9.1,0.9,0.5,8.2,20.0,6.2,0.7,6.8,.154,2.9,-2.1,0.8,1.5
